EVENT_ID,STATE_FIPS,CZ_FIPS,WFO,CZ_TIMEZONE,BEGIN_TIMESTAMP,END_TIMESTAMP,DEATHS,INJURIES,DAMAGE_PROPERTY,DAMAGE_CROPS,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_CZ_FIPS,TOR_OTHER_WFO,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,TORNADO_ID
1170341,54,107,RLX,EST-5,1715282340,1715282460,0,1,15000,0,EF1,3.4,250.0,,,1.0,WSW,HERNDON,1.0,N,DEERWALK,39.2763,-81.3898,39.2647,-81.3288,"A brief EF1 tornado occurred east of Parkersburg on the evening of May 9th. Initial concentrated tree damage north of Rising Sun Ridge Road was found during the storm survey. There were hardwood trees observed uprooted with additional large branches down in a converging pattern.||The damage continued southeast to a small section of Jericho Road. Here, a narrow swath of large mixed hardwood and softwood trees were observed either uprooted or snapped close to their bases. In addition, a mobile home and barn were flipped over. There was one minor injury, as a person was inside the mobile home at the time it flipped over. There was a clear converging damage pattern noted here. Tree damage continued southeast to the end of Whitlatch Lane where large mixed hardwood and softwood trees were uprooted or snapped in a converging pattern. The highest rated damage occurred at these locations and served as the basis for the EF1 rating.||The tornado continued southeast to Ralston Hill Road and weakened, as only a few trees were uprooted or snapped with primarily large branches down. The tornado lifted along the southern end of State Route 31, just north of State Highway 50. A few trees were uprooted with large branches down along with an RV that was rolled over.",0
1170369,39,79,RLX,EST-5,1716733680,1716733920,0,0,30000,0,EF1,3.77,125.0,,,2.0,SW,JACKSON,2.0,E,JACKSON,39.0287,-82.6593,39.0532,-82.5966,"A tornado touched down near Mount Zion Road where some minor tree damage occurred and swirl patterns were found in a hay field. The tornado tracked northeastward across State Route 139 where tree damage occurred and an outbuilding was damaged. It continued to skip along causing intermittent tree damage in neighborhoods north of State Route 32. The tornado knocked a tree down onto a vehicle at Hope Haven School then snapped or uprooted several trees, some onto vehicles, behind Rowdy's Smokehouse. This is where the tornado reached maximum EF1 intensity with winds estimated up to 90 miles per hour. ||The tornado then crossed Main Street, ripped a portion of the roof of of the Tractor Supply building, flipped over a parked semi trailer in the parking lot and then caused roof damage to buildings in the Senior Village. Some minor tree damage was then noted to the east of US-35 along Pattonsville Road where the tornado path ended.||This was the 8th known tornado in Jackson County and the 2nd so far this year.",0
1170410,17,97,LOT,CST-6,1709063700,1709063760,0,1,0,0,EF1,0.11,40.0,,,1.0,ENE,MUNDELEIN,1.0,E,MUNDELEIN,42.262,-87.9874,42.2619,-87.9853,"This tornado had a very short path with damage confined primarily to a single two-story apartment building. Most of the roof was removed from the building, and a portion of the brick facade also collapsed when the roof was removed. Two large softwood trees in the parking lot east of the building were uprooted. Debris was deposited to the east across the street, where a few tree branches were also snapped. In the apartment building south of the main one that was damaged, a resident described seeing a second story glass patio door on the east side being pulled out and shattered by the winds. One 13 year old resident sustained bad bruising after part of his ceiling collapsed and struck him in the arm.",0
1170489,17,91,LOT,CST-6,1712063400,1712063460,0,0,0,0,EFU,0.65,10.0,,,2.0,SW,HILLSIDE MANOR,1.0,SW,HILLSIDE MANOR,41.0927,-87.9677,41.1012,-87.9625,"Several photos and videos were taken of a narrow, rope-like tornado tracking across fields along Vansiding Road south of Limestone. Eyewitness accounts indicate that this tornado was on the ground for no more than one minute. With no known damage caused by this tornado, it had been assigned the EF-Unknown (EF-U) rating.",0
1170492,17,91,LOT,CST-6,1712062920,1712063280,0,0,0,0,EF0,4.6,50.0,,,2.0,S,GOODRICH,2.0,WNW,LIMESTONE,41.0841,-88.0599,41.1373,-88.0068,"A tornado touched down northeast of Herscher and tracked northeastward for about 4-5 miles, damaging trees and barns and also tossing a grain silo into a field, before lifting for good west of Limestone.",0
1170495,17,91,LOT,CST-6,1712064600,1712064660,0,0,0,0,EF0,0.52,25.0,,,2.0,W,WHITAKER,1.0,WNW,WHITAKER,41.2493,-87.7613,41.2542,-87.7536,"A brief tornado touched down near N 6000E Rd and E 9000N Rd east of Manteno. The tornado downed a few power poles as it crossed E 9000N Rd and partially destroyed a poorly constructed metal wastewater treatment building in the same location, depositing debris from the building into the field to the northeast of it. The tornado then lifted as it passed over this field.",0
1170527,4,21,PSR,MST-7,1709822340,1709822820,0,0,0,0,EFU,0.32,40.0,,,1.0,ENE,ARIZONA CITY,1.0,ENE,ARIZONA CITY,32.79,-111.7014,32.7911,-111.6997,"Visual photos showed a weak landspout developed over an open field near the Casa Grande Mountains just south of Casa Grande, AZ from a thunderstorm cell moving over the area. The landspout lasted for about 8 minutes with no evidence of any damages or injuries.",0
1170534,12,109,JAX,EST-5,1712831580,1712832300,0,1,0,0,EF1,6.7,310.0,,,1.0,NE,MELDRIM PARK,3.0,N,BAKERSVILLE,29.8853,-81.5626,29.9481,-81.4782,"Just before noon a supercell thunderstorm, embedded within |a larger squall line, generated a tornado that touched down in the|Trailmark and Samara Lakes neighborhoods. Radar data and damage |indicate that the tornado made an initial touchdown in a heavily |wooded area along County Road 13 North. The tornado rapidly moved |northeastward, reaching County Road 208 where a tree had been |snapped and fell onto an adjacent mobile home. Within the |Trailmark neighborhood, damage considered for the EF-1 rating |included destroyed fences, vinyl siding torn from residences, |roofing tiles and soffits damaged or torn from structures, |several broken windows, and destroyed screened-in patio areas. The|tornado reached peak intensity in the Trailmark neighborhood with|maximum estimated speed of 100 mph. The 6.7 mile long track ended|northeast of the the Samara Lakes neighborhood where similar |damage occurred. NWS survey results revealed the tornado reached |its widest point of 310 yards in the Samara Lakes neighborhood. |There was one minor injury associated with this tornado event.",0
1170537,12,109,JAX,EST-5,1712142480,1712142540,0,0,0,0,EF0,0.25,125.0,,,1.0,WSW,DURBIN,1.0,W,DURBIN,30.0759,-81.47,30.0778,-81.4665,"A little after Noon on 04/03/2024, a Quasi Linear Convective |System tornado briefly developed and touched down in the Beacon |Lake Neighborhood in Northern St Johns county near US highway 1. |The tornado caused damage to roofs, fences, and patio furniture |from Beam Ln east northeast into Strobe Ct and ending at Convex |Ln along it's path that measured about one quarter of a mile. A |NWS survey of the damage found the tornado was 125 yards at it's |widest point and had winds around 70 to 80 mph at it's peak. On |the right hand side of the track was damage from the storm's |rear flank downdraft in the range of 60-70 mph.",0
1170539,20,63,GLD,CST-6,1711296660,1711297140,0,0,0,0,EFU,1.84,100.0,,,2.0,SSW,CAMPUS,1.0,SSW,CAMPUS,39.0852,-100.7604,39.1117,-100.7561,A landspout tornado was reported south of Campus. KDOT cameras at mile markers 76 and 78 on I-70 captured a tornado that moved over open fields south of I-70 where it crossed CR BB and CC between CR 14 and Campus Road. The tornado occurred over a duration of eight minutes before dissipating.,0
1170548,17,109,DVN,CST-6,1716140100,1716140400,0,0,0,0,EFU,0.63,20.0,,,2.0,NE,ADAIR,2.0,NE,ADAIR,40.44,-90.48,40.44,-90.47,Pictures and video from social media indicated a brief landspout tornado in open fields. No damage has been reported. Times and location estimated.,0
1170760,37,193,RNK,EST-5,1712857380,1712857800,0,0,250000,0,EF1,6.0,150.0,,,1.0,NNE,MORAVIAN FALLS,1.0,SE,FAIRPLAINS,36.12,-81.17,36.205,-81.153,"A tornado touched down at a location around 2.2 miles south-southwest of Wilkesboro, NC and tracked north-northeast reaching Wilkesboro, before heading just slightly east of due north before ending over the western extent of the Sherwood Forest subdivision north of North Wilkesboro, NC.  Along its path, the tornado caused the following damage: numerous soft and hardwood trees were snapped or blown down. Power poles were broken. Two churches were damaged.  An outbuilding was destroyed. Winds damaged shingles on an apartment complex. A chimney of a home was damaged. The canopy of a gas station was bent. Finally, a small business had some of its shingles blown off. Damage values are estimated.",0
1170763,28,145,MEG,CST-6,1710468780,1710468900,0,0,200000,0,EF1,0.85,150.0,,,1.0,WSW,NEW ALBANY,1.0,SSW,NEW ALBANY,34.4954,-89.017,34.489,-89.0042,"The tornado developed near Reed's Market in New Albany along West Bankhead St, causing intermittent tree damage as it moved across The Park Along the River. This tornado caused damage to the backside of the Police Department on King St, resulting in minor uplift of the roof. A more consistent damage path was observed east of King St as the tornado moved along East Main St, damaging numerous trees and structures. Numerous structures suffered roof damage, with the most significant affecting the County Clerk's office. The tornado caused additional minor roof and tree damage along Main St near Central Ave and Glade St, lifting before reaching Wilbanks St.",0
1170801,12,87,KEY,EST-5,1710817260,1710817320,0,0,2000,0,EF0,0.26,20.0,,,1.0,WSW,BIG COPPIT IS,1.0,WSW,BIG COPPIT IS,24.6756,-81.3952,24.6742,-81.3914,"A brief tornado was determined to have passed from State Road 4A through Diane Avenue and Linda Street on the northern portion of Little Torch Key.  The narrow path was marked by two downed buttonwood trees, broken small and medium-sized tree branches, a destroyed plastic storage shed, and three destroyed breakaway shade canopies.  No structural damage was observed.  Estimated maximum winds were 65 to 70 mph.",0
1170876,29,147,EAX,CST-6,1713254400,1713254460,0,0,0,0,EF1,0.59,50.0,,,4.0,W,HOPKINS,4.0,W,HOPKINS,40.5455,-94.887,40.554,-94.8886,NWS storm survey confirms a brief EF-1 tornado occurred around 9 AM local time west of Hopkins. The tornado damaged structures at two properties along State Highway FF.,0
1170902,29,147,EAX,CST-6,1713253800,1713253980,0,0,0,0,EF0,3.37,50.0,,,1.0,NNE,MARYVILLE RANKIN ARP,3.0,NNE,MARYVILLE,40.3453,-94.8188,40.3909,-94.8417,NWS storm survey confirms a 3.4 mile long EF-0 tornado on the east side of Maryville with max winds of 75 mph.,0
1170921,29,13,EAX,CST-6,1714152960,1714153260,0,0,0,0,EF0,0.85,50.0,,,3.0,ESE,PLEASANT GAP,3.0,ESE,PLEASANT GAP,38.1592,-94.1396,38.1586,-94.1241,"Storm survey found evidence of a brief, 0.8 mile EF-0 tornado in Bates County just southeast of the community of Pleasant Gap.",0
1170922,29,13,EAX,CST-6,1714153620,1714153920,0,0,0,0,EF0,1.13,50.0,,,5.0,ESE,PLEASANT GAP,5.0,E,PLEASANT GAP,38.1655,-94.0981,38.1733,-94.0797,"Storm survey found evidence of a brief, 1.2 mile EF-0 tornado in Bates County just WSW of Appleton City Lake.",0
1171030,30,71,GGW,MST-7,1715876100,1715876400,0,0,0,0,EFU,0.5,20.0,,,17.0,NE,WHITEWATER,17.0,NE,WHITEWATER,48.94,-107.35,48.9416,-107.3445,The public sent a video of a short lived landspout tornado.  Path dimensions and times are estimated.,0
1171148,18,77,LMK,EST-5,1710421080,1710421320,0,0,0,0,EF1,2.23,200.0,223,LMK,0.0,NNW,ANTIOCH GRANGE,2.0,E,ANTIOCH GRANGE,38.7359,-85.4744,38.7295,-85.4339,"The National Weather Service in Louisville, KY in coordination with the National Weather Service in Wilmington, OH conducted a 2 day storm damage assessment survey. The survey found a 18.6 mile long EF-2 tornado with peak winds of 115 mph occurred on the afternoon of March 14, 2024. The tornado was on the ground for 26 minutes as it touched down 1 mile north of Hanover, IN, and lifted just east of Carrollton, KY. The tornado crossed the Ohio River three times as it started in Jefferson County, IN, crossed the Ohio River into Trimble County, KY, entered Carroll County, KY, crossed the Ohio River back into Jefferson County, IN, crossed into Switzerland County, IN, and crossed the Ohio River for the last time before entering Carroll County, KY. The tornado was 500 yards wide at its maximum.||The tornado touched down on Paradise Lane off of Highway 256 on the north side of Hanover, Indiana. the tornado caused shingle and gutter damage, and a couple of large limbs down. The tornado was initially 80 mph, EF-0, with a width of 60 yards. It increased to 90 mph, EF-1, on County Manor Boulevard, taking a roof off a home|with sections of the roof twisted around limbs and trees. The width increased to 80 yards.||In the area by Birch St. and Ash Dr, the tornado did sporadic tree damage with a few topped and uprooted trees. The width remained at 80 yards and wind speed were EF-0, 80 mph.||Next the tornado did extensive damage in Jefferson Manor subdivision. Several homes had extensive roof damage and one newer house had the roof completely ripped off. A 1500 pound brick mailbox was knocked over. Several garages sustained major damage|and one outbuilding was destroyed. National Weather Service drone photography showed debris thrown up to an eight of a mile. The tornado was 110 mph, EF-1, with a width of 150 yards at this spot.||The tornado crossed Indiana 56 and did extensive tree damage on South Revonah Dr. Trees were snapped, uprooted, and twisted in multiple directions. Witnesses saw the tornado, had photography, and heard a loud wind and had their ears pop. Wind speeds of 90 mph EF-1, with a width of 200 yards. There were also some uprooted|trees along River Bottom Road. ||The tornado crossed the Ohio River between River Bottom Road on the Indiana side and Coopers Bottom Road on the Kentucky side, just south of the Clifty Creek Power Plant.",0
